Call_Date,Call_Time,province,district
23/09/2014,16:42:27,WEST,WESTERN RURAL
23/09/2014,16:43:44,WEST,WESTERN URBAN
23/09/2014,16:43:49,EAST,KONO
23/09/2014,16:44:03,WEST,WESTERN URBAN
23/09/2014,16:44:15,SOUTH,MOYAMBA
23/09/2014,16:44:15,WEST,WESTERN RURAL
23/09/2014,16:44:41,WEST,WESTERN URBAN
23/09/2014,16:45:43,WEST,WESTERN RURAL
23/09/2014,16:46:12,WEST,WESTERN RURAL
23/09/2014,16:46:34,WEST,WESTERN RURAL
23/09/2014,16:47:35,WEST,WESTERN RURAL
23/09/2014,16:49:06,WEST,WESTERN URBAN
23/09/2014,16:50:26,WEST,WESTERN RURAL
23/09/2014,16:50:36,WEST,WESTERN RURAL
23/09/2014,16:51:29,WEST,WESTERN RURAL
23/09/2014,16:52:52,WEST,WESTERN URBAN
23/09/2014,16:53:02,WEST,WESTERN URBAN
23/09/2014,16:53:22,WEST,WESTERN URBAN
23/09/2014,16:54:28,WEST,WESTERN URBAN
23/09/2014,16:54:36,SOUTH,MOYAMBA
23/09/2014,16:54:40,WEST,WESTERN URBAN
23/09/2014,16:56:28,EAST,KENEMA
23/09/2014,16:56:31,WEST,WESTERN RURAL
23/09/2014,16:56:40,WEST,WESTERN URBAN
23/09/2014,16:58:10,WEST,WESTERN RURAL
23/09/2014,16:58:27,WEST,WESTERN RURAL
23/09/2014,16:59:21,WEST,WESTERN URBAN
23/09/2014,16:59:25,WEST,WESTERN URBAN
23/09/2014,16:59:39,EAST,KONO
23/09/2014,17:00:17,WEST,WESTERN RURAL
23/09/2014,17:01:13,NORTH,PORT LOKO
23/09/2014,17:02:58,NORTH,BOMBALI
23/09/2014,17:03:28,EAST,KONO
23/09/2014,17:04:14,SOUTH,BO
23/09/2014,17:04:40,WEST,WESTERN URBAN
23/09/2014,17:04:55,WEST,WESTERN RURAL
23/09/2014,17:05:07,EAST,KONO
23/09/2014,17:06:00,WEST,WESTERN URBAN
23/09/2014,17:06:53,EAST,KONO
23/09/2014,17:06:53,WEST,WESTERN URBAN
23/09/2014,17:06:58,NORTH,BOMBALI
23/09/2014,17:06:58,WEST,WESTERN URBAN
23/09/2014,17:08:25,WEST,WESTERN URBAN
23/09/2014,17:09:04,NORTH,PORT LOKO
23/09/2014,17:09:58,WEST,WESTERN URBAN
23/09/2014,17:10:05,WEST,WESTERN URBAN
23/09/2014,17:11:41,WEST,WESTERN URBAN
23/09/2014,17:11:50,WEST,WESTERN RURAL
23/09/2014,17:12:47,WEST,WESTERN URBAN
23/09/2014,17:13:35,EAST,KENEMA
23/09/2014,17:14:16,WEST,WESTERN URBAN
23/09/2014,17:15:17,WEST,WESTERN URBAN
23/09/2014,17:15:24,EAST,KONO
23/09/2014,17:16:03,WEST,WESTERN URBAN
23/09/2014,17:16:15,WEST,WESTERN RURAL
23/09/2014,17:16:30,WEST,WESTERN RURAL
23/09/2014,17:17:10,NORTH,PORT LOKO
23/09/2014,17:17:51,NORTH,PORT LOKO
23/09/2014,17:17:55,WEST,WESTERN URBAN
23/09/2014,17:20:00,WEST,WESTERN RURAL
23/09/2014,17:20:10,EAST,KONO
23/09/2014,17:20:15,WEST,WESTERN RURAL
23/09/2014,17:22:11,WEST,WESTERN RURAL
23/09/2014,17:23:00,WEST,WESTERN URBAN
23/09/2014,17:23:08,WEST,WESTERN URBAN
23/09/2014,17:23:14,NORTH,PORT LOKO
23/09/2014,17:23:17,WEST,WESTERN URBAN
23/09/2014,17:24:14,WEST,WESTERN URBAN
23/09/2014,17:24:22,WEST,WESTERN RURAL
23/09/2014,17:24:49,EAST,KONO
23/09/2014,17:25:23,WEST,WESTERN RURAL
23/09/2014,17:25:51,WEST,WESTERN URBAN
23/09/2014,17:25:56,WEST,WESTERN URBAN
23/09/2014,17:26:00,NORTH,PORT LOKO
23/09/2014,17:26:41,NORTH,PORT LOKO
23/09/2014,17:27:20,WEST,WESTERN URBAN
23/09/2014,17:27:42,NORTH,PORT LOKO
23/09/2014,17:27:45,WEST,WESTERN URBAN
23/09/2014,17:27:55,EAST,KAILAHUN
23/09/2014,17:28:44,NORTH,PORT LOKO
23/09/2014,17:28:58,WEST,WESTERN URBAN
23/09/2014,17:30:31,WEST,WESTERN URBAN
23/09/2014,17:30:48,WEST,WESTERN URBAN
23/09/2014,17:31:11,WEST,WESTERN URBAN
23/09/2014,17:32:03,EAST,KAILAHUN
23/09/2014,17:33:30,WEST,WESTERN URBAN
23/09/2014,17:33:33,NORTH,KAMBIA
23/09/2014,17:34:11,WEST,WESTERN RURAL
23/09/2014,17:34:12,WEST,WESTERN URBAN
23/09/2014,17:35:32,WEST,WESTERN RURAL
23/09/2014,17:36:09,WEST,WESTERN RURAL
23/09/2014,17:36:56,WEST,WESTERN URBAN
23/09/2014,17:37:25,EAST,KENEMA
23/09/2014,17:37:46,NORTH,PORT LOKO
23/09/2014,17:37:52,WEST,WESTERN URBAN
23/09/2014,17:40:48,WEST,WESTERN URBAN
23/09/2014,17:41:58,NORTH,PORT LOKO
23/09/2014,17:42:41,NORTH,PORT LOKO
23/09/2014,17:42:42,WEST,WESTERN URBAN
23/09/2014,17:42:51,NORTH,PORT LOKO
23/09/2014,17:43:07,EAST,KENEMA
23/09/2014,17:43:15,WEST,WESTERN RURAL
23/09/2014,17:43:51,WEST,WESTERN URBAN
23/09/2014,17:44:17,EAST,KONO
23/09/2014,17:45:57,WEST,WESTERN RURAL
23/09/2014,17:46:10,WEST,WESTERN URBAN
23/09/2014,17:47:20,NORTH,PORT LOKO
23/09/2014,17:47:37,NORTH,PORT LOKO
23/09/2014,17:47:51,WEST,WESTERN URBAN
23/09/2014,17:48:06,WEST,WESTERN URBAN
23/09/2014,17:49:51,WEST,WESTERN URBAN
23/09/2014,17:49:56,EAST,KENEMA
23/09/2014,17:50:04,WEST,WESTERN RURAL
23/09/2014,17:50:10,WEST,WESTERN RURAL
23/09/2014,17:51:07,NORTH,PORT LOKO
23/09/2014,17:51:46,WEST,WESTERN URBAN
23/09/2014,17:52:10,WEST,WESTERN URBAN
23/09/2014,17:52:22,WEST,WESTERN RURAL
23/09/2014,17:52:24,NORTH,PORT LOKO
23/09/2014,17:53:16,EAST,KENEMA
23/09/2014,17:54:02,WEST,WESTERN URBAN
23/09/2014,17:54:14,NORTH,PORT LOKO
23/09/2014,17:55:01,WEST,WESTERN URBAN
23/09/2014,17:56:16,NORTH,KAMBIA
23/09/2014,17:56:39,WEST,WESTERN RURAL
23/09/2014,17:56:45,WEST,WESTERN URBAN
23/09/2014,17:57:00,WEST,WESTERN URBAN
23/09/2014,17:57:06,EAST,KENEMA
23/09/2014,17:57:26,WEST,WESTERN RURAL
23/09/2014,17:57:29,WEST,WESTERN URBAN
23/09/2014,17:58:15,WEST,WESTERN URBAN
23/09/2014,17:59:14,WEST,WESTERN URBAN
23/09/2014,17:59:23,WEST,WESTERN RURAL
23/09/2014,17:59:43,WEST,WESTERN URBAN
23/09/2014,18:00:07,WEST,WESTERN RURAL
23/09/2014,18:00:54,WEST,WESTERN URBAN
23/09/2014,18:01:28,WEST,WESTERN URBAN
23/09/2014,18:01:29,WEST,WESTERN URBAN
23/09/2014,18:01:57,WEST,WESTERN URBAN
23/09/2014,18:02:09,WEST,WESTERN RURAL
23/09/2014,18:02:33,NORTH,PORT LOKO
23/09/2014,18:02:42,WEST,WESTERN URBAN
23/09/2014,18:03:08,NORTH,TONKOLILI
23/09/2014,18:03:32,WEST,WESTERN URBAN
23/09/2014,18:04:12,NORTH,PORT LOKO
23/09/2014,18:05:06,WEST,WESTERN RURAL
23/09/2014,18:05:25,WEST,WESTERN URBAN
23/09/2014,18:05:50,WEST,WESTERN URBAN
23/09/2014,18:06:01,WEST,WESTERN URBAN
23/09/2014,18:06:36,WEST,WESTERN RURAL
23/09/2014,18:06:39,NORTH,PORT LOKO
23/09/2014,18:07:50,WEST,WESTERN URBAN
23/09/2014,18:08:28,WEST,WESTERN URBAN
23/09/2014,18:10:05,NORTH,PORT LOKO
23/09/2014,18:10:24,WEST,WESTERN URBAN
23/09/2014,18:10:43,WEST,WESTERN URBAN
23/09/2014,18:10:48,EAST,KENEMA
23/09/2014,18:11:29,WEST,WESTERN URBAN
23/09/2014,18:12:12,WEST,WESTERN RURAL
23/09/2014,18:12:29,EAST,KENEMA
23/09/2014,18:12:52,NORTH,BOMBALI
23/09/2014,18:13:26,WEST,WESTERN URBAN
23/09/2014,18:13:48,WEST,WESTERN RURAL
23/09/2014,18:14:32,WEST,WESTERN RURAL
23/09/2014,18:14:58,WEST,WESTERN RURAL
23/09/2014,18:16:06,NORTH,PORT LOKO
23/09/2014,18:16:37,WEST,WESTERN RURAL
23/09/2014,18:16:54,WEST,WESTERN RURAL
23/09/2014,18:17:07,NORTH,PORT LOKO
23/09/2014,18:17:15,NORTH,BOMBALI
23/09/2014,18:18:50,WEST,WESTERN RURAL
23/09/2014,18:19:09,WEST,WESTERN URBAN
23/09/2014,18:19:38,NORTH,KAMBIA
23/09/2014,18:19:51,WEST,WESTERN RURAL
23/09/2014,18:20:17,WEST,WESTERN RURAL
23/09/2014,18:20:21,WEST,WESTERN URBAN
23/09/2014,18:20:56,NORTH,BOMBALI
23/09/2014,18:20:59,WEST,WESTERN URBAN
23/09/2014,18:21:18,WEST,WESTERN RURAL
23/09/2014,18:22:07,WEST,WESTERN RURAL
23/09/2014,18:22:34,WEST,WESTERN RURAL
23/09/2014,18:22:36,EAST,KONO
23/09/2014,18:23:22,NORTH,PORT LOKO
23/09/2014,18:23:34,WEST,WESTERN RURAL
23/09/2014,18:24:12,WEST,WESTERN URBAN
23/09/2014,18:25:02,NORTH,BOMBALI
23/09/2014,18:25:32,SOUTH,BO
23/09/2014,18:25:54,SOUTH,BO
23/09/2014,18:26:00,WEST,WESTERN URBAN
23/09/2014,18:26:14,WEST,WESTERN URBAN
23/09/2014,18:26:42,WEST,WESTERN RURAL
23/09/2014,18:28:07,WEST,WESTERN URBAN
23/09/2014,18:28:38,SOUTH,MOYAMBA
23/09/2014,18:28:41,WEST,WESTERN RURAL
23/09/2014,18:29:11,WEST,WESTERN RURAL
23/09/2014,18:29:13,WEST,WESTERN RURAL
23/09/2014,18:30:28,WEST,WESTERN URBAN
23/09/2014,18:31:26,WEST,WESTERN URBAN
23/09/2014,18:31:57,WEST,WESTERN URBAN
23/09/2014,18:32:01,WEST,WESTERN URBAN
23/09/2014,18:32:07,WEST,WESTERN URBAN
23/09/2014,18:32:22,NORTH,BOMBALI
23/09/2014,18:32:44,NORTH,KAMBIA
23/09/2014,18:33:24,WEST,WESTERN URBAN
23/09/2014,18:33:53,EAST,KENEMA
23/09/2014,18:34:05,WEST,WESTERN RURAL
23/09/2014,18:34:41,WEST,WESTERN RURAL
23/09/2014,18:35:18,NORTH,BOMBALI
23/09/2014,18:35:39,NORTH,PORT LOKO
23/09/2014,18:36:01,WEST,WESTERN URBAN
23/09/2014,18:36:16,NORTH,PORT LOKO
23/09/2014,18:36:17,WEST,WESTERN RURAL
23/09/2014,18:36:30,WEST,WESTERN URBAN
23/09/2014,18:36:52,NORTH,BOMBALI
23/09/2014,18:37:43,WEST,WESTERN URBAN
23/09/2014,18:39:02,WEST,WESTERN URBAN
23/09/2014,18:39:17,NORTH,KAMBIA
23/09/2014,18:40:21,WEST,WESTERN URBAN
23/09/2014,18:40:35,WEST,WESTERN URBAN
23/09/2014,18:40:42,WEST,WESTERN URBAN
23/09/2014,18:40:46,WEST,WESTERN URBAN
23/09/2014,18:42:15,NORTH,PORT LOKO
23/09/2014,18:42:20,SOUTH,BONTHE
23/09/2014,18:42:26,WEST,WESTERN URBAN
23/09/2014,18:42:49,NORTH,KAMBIA
23/09/2014,18:43:16,SOUTH,BO
23/09/2014,18:44:10,WEST,WESTERN URBAN
23/09/2014,18:44:15,WEST,WESTERN RURAL
23/09/2014,18:44:26,WEST,WESTERN URBAN
23/09/2014,18:44:31,WEST,WESTERN RURAL
23/09/2014,18:44:33,WEST,WESTERN URBAN
23/09/2014,18:45:12,WEST,WESTERN RURAL
23/09/2014,18:45:29,WEST,WESTERN URBAN
23/09/2014,18:45:35,WEST,WESTERN RURAL
23/09/2014,18:45:58,WEST,WESTERN RURAL
23/09/2014,18:46:19,NORTH,BOMBALI
23/09/2014,18:47:30,WEST,WESTERN URBAN
23/09/2014,18:48:34,WEST,WESTERN URBAN
23/09/2014,18:48:34,NORTH,BOMBALI
23/09/2014,18:49:02,WEST,WESTERN URBAN
23/09/2014,18:49:30,WEST,WESTERN URBAN
23/09/2014,18:49:44,EAST,KENEMA
23/09/2014,18:50:07,NORTH,KAMBIA
23/09/2014,18:50:20,EAST,KENEMA
23/09/2014,18:50:58,EAST,KONO
23/09/2014,18:51:09,SOUTH,BO
23/09/2014,18:51:34,EAST,KAILAHUN
23/09/2014,18:52:06,WEST,WESTERN URBAN
23/09/2014,18:53:17,WEST,WESTERN RURAL
23/09/2014,18:53:47,NORTH,BOMBALI
23/09/2014,18:53:59,WEST,WESTERN RURAL
23/09/2014,18:54:16,WEST,WESTERN RURAL
23/09/2014,18:54:18,WEST,WESTERN RURAL
23/09/2014,18:54:26,WEST,WESTERN URBAN
23/09/2014,18:54:35,WEST,WESTERN URBAN
23/09/2014,18:55:20,WEST,WESTERN URBAN
23/09/2014,18:55:59,WEST,WESTERN URBAN
23/09/2014,18:55:59,EAST,KAILAHUN
23/09/2014,18:56:18,WEST,WESTERN RURAL
23/09/2014,18:56:32,WEST,WESTERN RURAL
23/09/2014,18:57:20,SOUTH,BO
23/09/2014,18:57:45,WEST,WESTERN RURAL
23/09/2014,18:57:59,WEST,WESTERN URBAN
23/09/2014,18:59:13,WEST,WESTERN URBAN
23/09/2014,19:00:26,WEST,WESTERN URBAN
23/09/2014,19:00:55,WEST,WESTERN URBAN
23/09/2014,19:00:58,NORTH,BOMBALI
23/09/2014,19:01:11,WEST,WESTERN RURAL
23/09/2014,19:01:24,WEST,WESTERN RURAL
23/09/2014,19:01:32,WEST,WESTERN URBAN
23/09/2014,19:02:42,WEST,WESTERN RURAL
23/09/2014,19:03:06,WEST,WESTERN URBAN
23/09/2014,19:03:16,WEST,WESTERN RURAL
23/09/2014,19:03:39,WEST,WESTERN URBAN
23/09/2014,19:03:50,EAST,KENEMA
23/09/2014,19:04:27,WEST,WESTERN URBAN
23/09/2014,19:04:51,WEST,WESTERN URBAN
23/09/2014,19:05:05,NORTH,PORT LOKO
23/09/2014,19:05:10,EAST,KAILAHUN
23/09/2014,19:05:59,WEST,WESTERN URBAN
23/09/2014,19:06:13,WEST,WESTERN URBAN
23/09/2014,19:06:19,WEST,WESTERN URBAN
CALLER REPORT ABOUT A DEAD MAN IN THIS ABOVE HOSPITAL.,NULL,,
23/09/2014,19:06:51,WEST,WESTERN URBAN
23/09/2014,19:07:56,NORTH,BOMBALI
23/09/2014,19:08:41,WEST,WESTERN URBAN
23/09/2014,19:09:01,WEST,WESTERN URBAN
23/09/2014,19:09:53,WEST,WESTERN URBAN
23/09/2014,19:10:07,NORTH,PORT LOKO
23/09/2014,19:10:38,WEST,WESTERN URBAN
23/09/2014,19:10:55,WEST,WESTERN RURAL
23/09/2014,19:13:37,NORTH,BOMBALI
23/09/2014,19:13:43,WEST,WESTERN URBAN
23/09/2014,19:14:01,WEST,WESTERN URBAN
23/09/2014,19:14:12,WEST,WESTERN URBAN
23/09/2014,19:14:21,SOUTH,BO
23/09/2014,19:14:26,WEST,WESTERN URBAN
23/09/2014,19:17:03,WEST,WESTERN URBAN
23/09/2014,19:17:05,SOUTH,BO
23/09/2014,19:17:06,NORTH,PORT LOKO
23/09/2014,19:17:14,WEST,WESTERN URBAN
23/09/2014,19:17:29,WEST,WESTERN URBAN
23/09/2014,19:18:04,WEST,WESTERN URBAN
23/09/2014,19:18:57,NORTH,BOMBALI
23/09/2014,19:19:18,WEST,WESTERN URBAN
23/09/2014,19:21:05,NORTH,TONKOLILI
23/09/2014,19:21:09,SOUTH,BO
23/09/2014,19:21:14,WEST,WESTERN URBAN
23/09/2014,19:21:17,WEST,WESTERN URBAN
23/09/2014,19:21:30,NORTH,PORT LOKO
23/09/2014,19:22:07,EAST,KONO
23/09/2014,19:22:21,WEST,WESTERN RURAL
23/09/2014,19:22:52,WEST,WESTERN URBAN
23/09/2014,19:23:22,EAST,KENEMA
23/09/2014,19:23:42,WEST,WESTERN RURAL
23/09/2014,19:25:29,EAST,KONO
23/09/2014,19:26:31,WEST,WESTERN URBAN
23/09/2014,19:26:58,NORTH,PORT LOKO
23/09/2014,19:27:26,WEST,WESTERN RURAL
23/09/2014,19:27:33,NORTH,KOINADUGU
23/09/2014,19:27:36,SOUTH,BO
23/09/2014,19:28:07,WEST,WESTERN RURAL
23/09/2014,19:29:20,WEST,WESTERN URBAN
23/09/2014,19:30:08,WEST,WESTERN URBAN
23/09/2014,19:31:46,SOUTH,MOYAMBA
23/09/2014,19:32:02,EAST,KAILAHUN
23/09/2014,19:32:26,WEST,WESTERN URBAN
23/09/2014,19:32:31,WEST,WESTERN URBAN
23/09/2014,19:32:37,SOUTH,BO
23/09/2014,19:33:44,WEST,WESTERN RURAL
23/09/2014,19:33:48,WEST,WESTERN RURAL
23/09/2014,19:33:52,WEST,WESTERN RURAL
23/09/2014,19:34:15,NORTH,BOMBALI
23/09/2014,19:34:38,WEST,WESTERN URBAN
23/09/2014,19:35:13,WEST,WESTERN RURAL
23/09/2014,19:36:14,NORTH,PORT LOKO
23/09/2014,19:36:35,WEST,WESTERN URBAN
23/09/2014,19:36:36,WEST,WESTERN URBAN
23/09/2014,19:37:24,NORTH,BOMBALI
23/09/2014,19:37:48,WEST,WESTERN URBAN
23/09/2014,19:37:53,WEST,WESTERN RURAL
23/09/2014,19:37:59,SOUTH,BO
23/09/2014,19:38:30,EAST,KAILAHUN
23/09/2014,19:38:44,NORTH,PORT LOKO
23/09/2014,19:39:02,WEST,WESTERN URBAN
23/09/2014,19:39:46,NORTH,KOINADUGU
23/09/2014,19:40:05,WEST,WESTERN URBAN
23/09/2014,19:40:32,WEST,WESTERN URBAN
23/09/2014,19:40:46,WEST,WESTERN RURAL
23/09/2014,19:42:15,WEST,WESTERN URBAN
23/09/2014,19:42:20,WEST,WESTERN URBAN
23/09/2014,19:42:31,SOUTH,BO
23/09/2014,19:43:02,WEST,WESTERN RURAL
23/09/2014,19:43:25,NORTH,KAMBIA
23/09/2014,19:44:23,NORTH,TONKOLILI
23/09/2014,19:44:58,WEST,WESTERN URBAN
23/09/2014,19:45:50,WEST,WESTERN RURAL
23/09/2014,19:45:57,NORTH,PORT LOKO
23/09/2014,19:46:12,WEST,WESTERN RURAL
23/09/2014,19:46:42,WEST,WESTERN URBAN
23/09/2014,19:47:04,WEST,WESTERN URBAN
23/09/2014,19:47:13,WEST,WESTERN RURAL
23/09/2014,19:48:31,WEST,WESTERN URBAN
23/09/2014,19:49:04,NORTH,KAMBIA
23/09/2014,19:49:23,WEST,WESTERN URBAN
23/09/2014,19:49:31,SOUTH,BO
23/09/2014,19:49:34,WEST,WESTERN RURAL
23/09/2014,19:49:36,NORTH,BOMBALI
23/09/2014,19:49:57,EAST,KONO
23/09/2014,19:50:00,WEST,WESTERN URBAN
23/09/2014,19:51:04,WEST,WESTERN URBAN
23/09/2014,19:51:04,NORTH,PORT LOKO
23/09/2014,19:52:11,SOUTH,BO
23/09/2014,19:52:28,WEST,WESTERN URBAN
23/09/2014,19:52:34,WEST,WESTERN URBAN
23/09/2014,19:52:35,SOUTH,BO
23/09/2014,19:52:35,WEST,WESTERN RURAL
23/09/2014,19:53:27,WEST,WESTERN RURAL
23/09/2014,19:53:42,WEST,WESTERN URBAN
23/09/2014,19:54:08,WEST,WESTERN RURAL
23/09/2014,19:54:13,SOUTH,MOYAMBA
23/09/2014,19:54:31,WEST,WESTERN URBAN
23/09/2014,19:54:47,WEST,WESTERN RURAL
23/09/2014,19:55:02,WEST,WESTERN URBAN
23/09/2014,19:55:09,WEST,WESTERN URBAN
23/09/2014,19:55:09,WEST,WESTERN RURAL
23/09/2014,19:56:27,WEST,WESTERN URBAN
23/09/2014,19:56:29,WEST,WESTERN URBAN
23/09/2014,19:56:30,WEST,WESTERN RURAL
23/09/2014,19:57:22,SOUTH,BO
23/09/2014,19:57:24,WEST,WESTERN RURAL
23/09/2014,19:57:40,SOUTH,PUJEHUN
23/09/2014,19:57:43,NORTH,KAMBIA
23/09/2014,19:57:44,WEST,WESTERN URBAN
23/09/2014,19:58:25,WEST,WESTERN RURAL
23/09/2014,19:58:34,WEST,WESTERN RURAL
23/09/2014,19:59:12,SOUTH,BO
23/09/2014,19:59:51,EAST,KENEMA
23/09/2014,20:01:50,WEST,WESTERN URBAN
23/09/2014,20:03:40,WEST,WESTERN RURAL
23/09/2014,20:03:44,NORTH,KAMBIA
23/09/2014,20:03:57,WEST,WESTERN RURAL
23/09/2014,20:04:04,NORTH,PORT LOKO
23/09/2014,20:04:58,WEST,WESTERN URBAN
23/09/2014,20:05:10,WEST,WESTERN URBAN
23/09/2014,20:05:25,WEST,WESTERN URBAN
23/09/2014,20:07:32,WEST,WESTERN URBAN
23/09/2014,20:07:38,WEST,WESTERN RURAL
23/09/2014,20:08:05,SOUTH,PUJEHUN
23/09/2014,20:09:54,NORTH,PORT LOKO
23/09/2014,20:10:12,WEST,WESTERN URBAN
23/09/2014,20:12:06,WEST,WESTERN URBAN
23/09/2014,20:12:39,WEST,WESTERN URBAN
23/09/2014,20:12:46,NORTH,TONKOLILI
23/09/2014,20:13:10,EAST,KAILAHUN
23/09/2014,20:14:24,WEST,WESTERN URBAN
23/09/2014,20:14:46,SOUTH,BO
23/09/2014,20:14:59,WEST,WESTERN RURAL
23/09/2014,20:15:13,WEST,WESTERN URBAN
23/09/2014,20:15:26,WEST,WESTERN URBAN
23/09/2014,20:15:46,WEST,WESTERN URBAN
23/09/2014,20:16:21,WEST,WESTERN URBAN
23/09/2014,20:16:49,WEST,WESTERN URBAN
23/09/2014,20:17:14,WEST,WESTERN URBAN
23/09/2014,20:17:22,NORTH,PORT LOKO
23/09/2014,20:17:35,SOUTH,BONTHE
23/09/2014,20:17:52,SOUTH,MOYAMBA
23/09/2014,20:19:05,NORTH,PORT LOKO
23/09/2014,20:19:14,WEST,WESTERN RURAL
23/09/2014,20:19:55,WEST,WESTERN URBAN
23/09/2014,20:20:05,WEST,WESTERN URBAN
23/09/2014,20:21:05,WEST,WESTERN URBAN
23/09/2014,20:21:06,NORTH,BOMBALI
23/09/2014,20:21:44,WEST,WESTERN URBAN
23/09/2014,20:22:10,WEST,WESTERN RURAL
23/09/2014,20:22:20,WEST,WESTERN RURAL
23/09/2014,20:22:29,WEST,WESTERN URBAN
23/09/2014,20:22:37,NORTH,PORT LOKO
23/09/2014,20:23:03,SOUTH,BO
23/09/2014,20:24:02,NORTH,PORT LOKO
23/09/2014,20:24:53,WEST,WESTERN URBAN
23/09/2014,20:25:10,WEST,WESTERN RURAL
23/09/2014,20:25:16,WEST,WESTERN URBAN
BURIAL TEAM,NULL,,
23/09/2014,20:27:58,WEST,WESTERN URBAN
23/09/2014,20:28:14,WEST,WESTERN URBAN
23/09/2014,20:28:17,NORTH,PORT LOKO
23/09/2014,20:28:35,WEST,WESTERN URBAN
23/09/2014,20:28:54,WEST,WESTERN URBAN
23/09/2014,20:29:28,WEST,WESTERN URBAN
23/09/2014,20:29:52,WEST,WESTERN URBAN
23/09/2014,20:29:59,WEST,WESTERN URBAN
23/09/2014,20:30:02,WEST,WESTERN RURAL
23/09/2014,20:30:38,WEST,WESTERN URBAN
23/09/2014,20:30:41,NORTH,PORT LOKO
23/09/2014,20:31:34,WEST,WESTERN URBAN
23/09/2014,20:31:39,WEST,WESTERN URBAN
23/09/2014,20:32:32,WEST,WESTERN RURAL
23/09/2014,20:32:44,WEST,WESTERN RURAL
23/09/2014,20:32:47,EAST,KONO
23/09/2014,20:33:23,WEST,WESTERN URBAN
23/09/2014,20:33:32,WEST,WESTERN RURAL
23/09/2014,20:33:40,WEST,WESTERN URBAN
23/09/2014,20:34:40,WEST,WESTERN RURAL
23/09/2014,20:35:39,WEST,WESTERN URBAN
23/09/2014,20:36:03,WEST,WESTERN RURAL
23/09/2014,20:37:00,WEST,WESTERN URBAN
23/09/2014,20:37:08,NORTH,PORT LOKO
23/09/2014,20:37:47,NORTH,BOMBALI
23/09/2014,20:37:57,WEST,WESTERN URBAN
23/09/2014,20:38:01,NORTH,PORT LOKO
23/09/2014,20:38:20,NORTH,TONKOLILI
23/09/2014,20:38:35,EAST,KENEMA
23/09/2014,20:38:41,WEST,WESTERN URBAN
23/09/2014,20:39:26,WEST,WESTERN URBAN
23/09/2014,20:39:43,NORTH,PORT LOKO
23/09/2014,20:40:34,WEST,WESTERN URBAN
23/09/2014,20:42:44,WEST,WESTERN URBAN
23/09/2014,20:42:48,WEST,WESTERN URBAN
23/09/2014,20:42:58,WEST,WESTERN RURAL
23/09/2014,20:43:08,EAST,KENEMA
23/09/2014,20:43:30,WEST,WESTERN URBAN
23/09/2014,20:44:13,WEST,WESTERN URBAN
23/09/2014,20:44:15,EAST,KAILAHUN
23/09/2014,20:45:36,WEST,WESTERN URBAN
23/09/2014,20:45:40,NORTH,BOMBALI
23/09/2014,20:46:14,NORTH,PORT LOKO
23/09/2014,20:47:02,WEST,WESTERN URBAN
23/09/2014,20:47:32,EAST,KENEMA
23/09/2014,20:48:01,WEST,WESTERN URBAN
23/09/2014,20:48:38,WEST,WESTERN URBAN
23/09/2014,20:49:01,NORTH,PORT LOKO
23/09/2014,20:49:44,WEST,WESTERN RURAL
23/09/2014,20:49:58,WEST,WESTERN URBAN
23/09/2014,20:50:10,WEST,WESTERN URBAN
23/09/2014,20:53:05,WEST,WESTERN URBAN
23/09/2014,20:54:02,WEST,WESTERN URBAN
23/09/2014,20:55:21,WEST,WESTERN URBAN
23/09/2014,20:55:24,WEST,WESTERN URBAN
23/09/2014,20:55:39,WEST,WESTERN RURAL
23/09/2014,20:55:44,WEST,WESTERN URBAN
23/09/2014,20:56:35,SOUTH,MOYAMBA
23/09/2014,20:58:11,WEST,WESTERN URBAN
23/09/2014,21:00:42,WEST,WESTERN URBAN
23/09/2014,21:01:21,WEST,WESTERN RURAL
23/09/2014,21:01:29,WEST,WESTERN URBAN
23/09/2014,21:02:08,WEST,WESTERN URBAN
23/09/2014,21:02:56,WEST,WESTERN URBAN
23/09/2014,21:05:50,EAST,KONO
23/09/2014,21:08:37,EAST,KONO
23/09/2014,21:10:16,WEST,WESTERN URBAN
23/09/2014,21:14:55,NORTH,BOMBALI
23/09/2014,21:15:54,WEST,WESTERN URBAN
23/09/2014,21:16:39,WEST,WESTERN URBAN
23/09/2014,21:18:14,NORTH,KAMBIA
23/09/2014,21:18:41,WEST,WESTERN URBAN
23/09/2014,21:19:33,SOUTH,MOYAMBA
23/09/2014,21:22:00,SOUTH,BO
23/09/2014,21:22:15,WEST,WESTERN RURAL
23/09/2014,21:23:15,WEST,WESTERN URBAN
23/09/2014,21:25:10,WEST,WESTERN URBAN
23/09/2014,21:25:38,WEST,WESTERN RURAL
23/09/2014,21:26:08,NORTH,PORT LOKO
23/09/2014,21:26:43,WEST,WESTERN RURAL
23/09/2014,21:27:45,WEST,WESTERN URBAN
23/09/2014,21:28:09,SOUTH,BO
23/09/2014,21:28:35,NORTH,BOMBALI
23/09/2014,21:28:55,WEST,WESTERN RURAL
23/09/2014,21:30:01,NORTH,PORT LOKO
23/09/2014,21:30:12,WEST,WESTERN URBAN
23/09/2014,21:31:49,WEST,WESTERN URBAN
23/09/2014,21:32:37,WEST,WESTERN URBAN
23/09/2014,21:33:11,WEST,WESTERN URBAN
